id,Late_2,Late_1,Late_3,days_late_Sum,normal_payment,p_code,p_limit,last_update,curr_remaining,max_bal,recent_payment_activity
1484464493,0,0,0,0,0,6,,25/09/2013,0,60500,24/05/2014
1486991745,0,0,0,0,25,5,,25/09/2013,413400,500500,21/09/2015
1490180490,0,0,0,0,27,10,46200,23/09/2013,22846.8,52790,12/12/2015
1487308579,0,0,0,0,17,1,,23/09/2013,0,700500,13/02/2015
1489270056,0,0,0,0,4,10,135300,22/09/2013,65272.8,79071,21/03/2016
1488799257,0,0,0,0,2,10,68200,22/09/2013,73497.6,66271,30/03/2016
1491406645,0,0,0,0,28,10,62700,22/09/2013,59995.2,57433,02/07/2016
1808255,0,0,0,0,1,10,50600,22/09/2013,0,19050,29/09/2014
1484156934,0,0,0,0,23,10,33000,22/09/2013,-21.6,30500,26/11/2014
1488799257,0,0,0,0,31,10,,22/09/2013,0,66271,30/01/2016
2937950,0,0,0,0,28,10,,22/09/2013,30622.8,31848,30/12/2015
1489270056,0,0,0,0,20,10,,22/09/2013,0,70100,19/12/2015
1061432,0,0,0,0,2,2,,21/09/2013,1203130.8,1041500,16/10/2015
1486167754,0,0,0,0,15,10,,21/09/2013,13525.2,40420,05/03/2016
1486167754,0,0,0,0,17,10,,21/09/2013,8462.4,29391,02/11/2015
1484136529,0,0,0,0,24,5,,21/09/2013,41052,81500,24/08/2015
1488364445,0,0,0,0,16,5,,21/09/2013,0,198500,24/11/2014
1803803,0,0,0,0,6,7,,20/09/2013,0,103500,
1491900817,0,0,0,0,22,5,,20/09/2013,0,300500,
1484770568,0,0,0,0,26,10,,19/09/2013,24076.8,35307,10/12/2015
2758386,2,0,0,30,25,10,182050,18/09/2013,487993.2,407161,12/01/2015
1486052744,0,0,0,0,24,7,,18/09/2013,0,50000,25/09/2015
1486052744,0,0,0,0,1,7,,18/09/2013,0,,18/09/2013
1488247951,0,0,0,0,10,10,,17/09/2013,0,,26/09/2014
1489110155,0,0,0,0,1,10,55000,16/09/2013,6025.2,50137,
1488106600,0,0,0,0,0,6,,16/09/2013,0,32500,24/05/2014
1487143484,0,0,0,0,19,1,,16/09/2013,101311.2,160500,27/12/2015
1484767229,0,0,0,0,26,2,,16/09/2013,2583544.8,2219500,26/09/2015
2099119,0,0,0,0,5,6,,15/09/2013,0,15300,24/05/2014
1486496460,0,0,0,0,24,10,,15/09/2013,13142.4,33559,26/08/2015
1488000865,0,0,0,0,4,6,,15/09/2013,0,20000,24/05/2014
1491522026,0,0,0,0,27,8,,15/09/2013,633592.8,404500,30/12/2014
1485276983,0,0,0,0,11,6,,15/09/2013,0,27500,24/05/2014
1490403090,0,0,0,0,28,2,,15/09/2013,932864.4,1000500,12/11/2015
1491705300,0,0,0,0,32,10,,15/09/2013,962.4,24950,04/06/2016
1487189859,0,0,0,0,28,10,,15/09/2013,59620.8,70184,14/12/2015
1485304066,1,0,0,22,28,10,143000,14/09/2013,2398.8,9025,20/10/2015
3725583,0,0,0,0,32,10,11000,14/09/2013,1430.4,8737,03/11/2016
1488605595,0,0,0,0,2,17,,14/09/2013,16238.4,411963,19/12/2015
1484850333,0,0,0,0,0,6,,14/09/2013,0,19500,24/05/2014
1484850333,0,0,0,0,0,6,,14/09/2013,0,19500,13/06/2014
1485055496,0,0,0,0,18,5,,14/09/2013,0,514500,21/01/2015
1486529479,0,0,0,0,3,10,,14/09/2013,0,1173,
1488000865,0,0,0,0,28,10,110000,13/09/2013,42931.2,77141,21/02/2016
1286629,0,0,0,0,24,10,66000,13/09/2013,-75.6,16086,29/10/2015
1489802812,0,0,0,0,28,2,,13/09/2013,774418.8,700500,12/01/2015
1490736248,0,0,0,0,28,2,,13/09/2013,2439126,2416692,26/01/2016
1485114114,0,0,0,0,23,10,113850,12/09/2013,9847.2,18933,16/12/2015
1492568246,0,0,0,0,29,10,107800,12/09/2013,5835.6,11451,04/08/2016
1487569021,1,0,0,26,25,5,,12/09/2013,0,150500,16/01/2016
1490253206,0,0,0,0,2,7,,12/09/2013,0,41500,03/11/2014
1489532353,0,0,0,0,19,10,150700,11/09/2013,-1.2,73676,
1491949047,0,0,0,0,28,10,116600,11/09/2013,106210.8,116137,03/09/2016
1484211471,0,0,0,0,23,10,33000,11/09/2013,33231.6,28959,26/09/2015
2572144,0,0,0,0,0,6,,11/09/2013,0,19100,21/07/2014
1492018053,0,0,0,0,27,10,,11/09/2013,0,6904,01/12/2016
1491238211,0,0,0,0,26,10,119900,10/09/2013,34413.6,70212,28/11/2015
1490902456,0,0,0,0,29,10,91300,10/09/2013,3342,11748,30/01/2016
1490180490,1,0,0,15,4,10,,10/09/2013,69973.2,108780,31/01/2015
1490180490,0,0,0,0,10,10,,10/09/2013,32463.6,158090,20/11/2015
1488376317,0,0,0,0,13,7,,10/09/2013,0,275000,
1486924223,0,0,0,0,28,10,190850,09/09/2013,1346.4,172020,30/11/2015
1488354057,0,0,0,0,31,10,,09/09/2013,76682.4,103688,20/02/2016
1491249341,0,0,0,0,31,10,,09/09/2013,7191.6,34690,29/11/2015
1484118350,0,0,0,0,25,10,,09/09/2013,9396,22490,28/08/2015
1484338724,0,0,0,0,1,0,,09/09/2013,0,110500,10/11/2014
895224,0,0,0,0,11,5,,08/09/2013,0,225500,24/05/2014
1489110155,1,0,0,1,28,10,132000,07/09/2013,86590.8,273542,27/03/2016
3730406,0,0,0,0,23,10,68200,07/09/2013,11928,59293,15/05/2015
3730406,0,0,0,0,11,10,68200,07/09/2013,-1192.8,59293,04/08/2016
1485276983,0,0,0,0,29,10,11000,07/09/2013,7462.8,11567,12/12/2015
1492311885,4,0,0,58,29,10,,07/09/2013,60328.8,80349,26/02/2016
1491406645,0,0,0,0,33,1,,07/09/2013,379113.6,600500,21/02/2016
754244,0,0,0,0,28,1,,07/09/2013,160904.4,210500,10/09/2015
1492338226,0,0,0,0,35,10,121000,06/09/2013,12037.2,38194,30/03/2016
1122276,0,0,0,0,30,10,,06/09/2013,61480.8,82327,11/05/2015
1484093864,0,0,0,0,29,10,,05/09/2013,1594.8,34052,15/09/2015
3730406,0,0,0,0,36,10,,05/09/2013,12055.2,23170,04/08/2016
1491251938,4,0,0,60,30,10,124300,04/09/2013,105274.8,118229,16/01/2016
1491407016,1,0,0,3,34,10,,04/09/2013,405.6,49887,02/08/2016
1489759034,0,0,0,0,33,10,,04/09/2013,0,,
1,1,0,0,1,31,10,550000,03/09/2013,326684.4,609683,18/12/2015
1490594897,0,0,0,0,7,10,121000,03/09/2013,501.6,70153,29/07/2015
1485214655,0,0,0,0,31,10,71500,03/09/2013,74668.8,63912,30/12/2015
1486569176,1,0,0,21,28,1,,03/09/2013,312142.8,466842,27/09/2015
1490594897,0,0,0,0,21,10,,03/09/2013,0,70153,29/05/2015
1487556036,0,0,0,0,3,10,27500,02/09/2013,-673.2,25435,
1485643902,0,0,0,0,3,12,,02/09/2013,0,581,13/04/2014
1489514174,0,0,0,0,26,10,,02/09/2013,2460,35921,18/05/2016
1488912412,0,0,0,0,4,6,,02/09/2013,0,25600,22/10/2013
1489027051,0,0,0,0,36,5,,01/09/2013,0,100500,22/01/2016
1487077817,2,0,0,45,28,10,99000,30/08/2013,86984.4,72987,22/01/2016
1487050734,0,0,0,0,27,10,58300,30/08/2013,21518.4,53366,19/01/2016
1488993661,2,0,0,31,27,10,55000,30/08/2013,60334.8,61153,21/03/2016
1491174770,0,0,0,0,18,10,55000,30/08/2013,16112.4,53011,18/03/2016
1485752605,0,0,0,0,31,10,11000,30/08/2013,1077.6,15909,03/11/2016
1487105642,0,0,0,0,21,5,,30/08/2013,0,400500,25/04/2015
1685825,0,0,0,0,29,3,,30/08/2013,283368,250500,02/05/2016
1491174770,0,0,0,0,13,10,,30/08/2013,0,51416,15/09/2014
1490632739,0,0,0,0,28,10,83600,28/08/2013,0,,
1488431967,0,0,0,0,12,6,,28/08/2013,0,13200,18/07/2014
1484006679,0,0,0,0,2,10,,28/08/2013,-1.2,77219,10/04/2014
1122276,0,0,0,0,16,10,73700,27/08/2013,24,68120,11/05/2015
1488799257,0,0,0,0,31,10,45100,27/08/2013,10885.2,41263,28/03/2016
1488799257,0,0,0,0,1,10,45100,27/08/2013,17476.8,41263,08/01/2015
1122276,0,0,0,0,1,10,,27/08/2013,0,68120,07/04/2014
1220591,0,0,0,0,26,10,57200,26/08/2013,-7.2,51071,20/11/2015
1485882084,0,0,0,0,5,6,,26/08/2013,0,48474,23/06/2014
1485776720,0,0,0,0,32,5,,26/08/2013,141194.4,200500,27/03/2016
1485705488,0,0,0,0,30,1,,26/08/2013,463197.6,664500,23/01/2016
1489688544,0,0,0,0,28,10,66000,25/08/2013,50424,57931,16/12/2015
1485517762,0,0,0,0,17,5,,25/08/2013,0,100500,22/11/2014
1490019476,0,0,0,0,27,10,,25/08/2013,14920.8,39250,11/11/2015
1489900014,0,0,0,0,28,10,,25/08/2013,1011.6,22691,12/05/2015
1489044488,0,0,0,0,1,6,,25/08/2013,0,17750,05/10/2014
1977060,0,0,0,0,31,10,,25/08/2013,12946.8,74876,03/07/2016
1486924594,0,0,0,0,28,10,148500,24/08/2013,348283.2,313027,11/01/2015
1484168064,0,0,0,0,25,10,,24/08/2013,0,99612,09/06/2015
1488711330,0,0,0,0,1,10,69300,23/08/2013,26702.4,65033,26/07/2015
1488711330,0,0,0,0,33,10,69300,23/08/2013,10761.6,65033,26/04/2016
1485853517,0,0,0,0,28,10,116600,21/08/2013,87382.8,105861,22/03/2016
3406152,0,0,0,0,28,10,68200,21/08/2013,11658,61326,23/01/2016
1487628752,0,0,0,0,13,10,,21/08/2013,-226.8,48422,31/01/2016
1485853517,0,0,0,0,3,10,,21/08/2013,0,105861,20/11/2013
1487549729,0,0,0,0,8,5,,21/08/2013,0,200500,05/07/2014
1488447178,0,0,0,0,32,10,,20/08/2013,24554.4,27435,22/03/2016
1491251938,1,0,0,30,29,10,72600,19/08/2013,66518.4,89856,29/02/2016
1484425538,2,0,0,47,25,5,,19/08/2013,196692,250500,16/11/2015
1488912412,0,0,0,0,0,6,,19/08/2013,0,31500,23/04/2014
1484908209,0,0,0,0,1,6,,19/08/2013,0,14700,23/04/2014
1485882084,0,0,0,0,0,6,,19/08/2013,0,88401,24/05/2014
1484058619,0,0,0,0,1,6,,19/08/2013,0,25500,23/04/2014
1484907096,0,0,0,0,5,10,121000,18/08/2013,411.6,29633,15/11/2015
2540609,0,0,0,0,4,13,,18/08/2013,0,59500,28/03/2015
1055125,0,0,0,0,24,1,,18/08/2013,273580.8,450500,29/08/2015
2656361,0,0,0,0,29,2,,18/08/2013,2694366,2500500,12/01/2015
1487118256,0,0,0,0,28,10,,18/08/2013,7320,33063,13/10/2015
1484907096,0,0,0,0,22,10,,18/08/2013,0,29633,19/06/2015
1484850333,0,0,0,0,28,1,,18/08/2013,53002.8,144500,21/11/2015
1490273611,1,0,0,1,25,10,96800,17/08/2013,5881.2,70431,21/11/2015
2361416,0,0,0,0,3,10,,17/08/2013,36042,45708,27/04/2016
2361416,0,0,0,0,31,10,,17/08/2013,42369.6,45708,26/01/2016
1489639943,0,0,0,0,28,10,123200,16/08/2013,16126.8,28615,27/10/2015
1486416695,0,0,0,0,27,10,110000,16/08/2013,16582.8,37704,23/09/2015
2572144,1,0,0,5,28,10,91300,16/08/2013,0,80361,09/01/2014
3382408,0,0,0,0,6,7,,16/08/2013,0,230500,
1487475900,0,0,0,0,23,10,50600,13/08/2013,969.6,35012,07/04/2015
2572144,0,0,0,0,14,5,,13/08/2013,0,30720,24/08/2014
1486755789,0,0,0,0,0,6,,13/08/2013,0,23688,23/06/2014
1488099180,0,0,0,0,1,10,100100,12/08/2013,0,,
1491302765,0,0,0,0,27,10,49500,12/08/2013,31035.6,30500,22/01/2016
1486411501,0,0,0,0,15,10,,12/08/2013,10400.4,18848,25/09/2015
1484058619,0,0,0,0,1,1,,12/08/2013,0,406938,26/04/2015
1490982963,0,0,0,0,27,10,,12/08/2013,17714.4,15612,17/01/2016
1348586,1,0,0,15,26,10,33000,11/08/2013,164148,137290,16/01/2016
1484575793,1,0,0,30,23,10,34100,10/08/2013,23970,25762,20/09/2015
12615,0,0,0,0,28,1,,10/08/2013,349729.2,500500,03/04/2016
3344566,0,0,0,0,30,10,,10/08/2013,26728.8,28209,22/02/2016
660752,0,0,0,0,27,6,,10/08/2013,480,25500,23/06/2014
1490957735,0,0,0,0,28,10,,10/08/2013,21318,77046,20/01/2016
1484012615,0,0,0,0,28,0,,10/08/2013,7937396.4,8200500,12/08/2015
1055125,0,0,0,0,23,10,82500,09/08/2013,4651.2,20719,28/09/2015
1489066748,0,0,0,0,31,10,,09/08/2013,34632,59437,19/02/2016
1490229833,0,0,0,0,1,5,,09/08/2013,0,140500,10/07/2014
1394961,0,0,0,0,4,10,,07/08/2013,0,10920,15/03/2014
1488993661,0,0,0,0,5,6,,07/08/2013,0,61040,21/01/2014
1486353625,0,0,0,0,0,6,,06/08/2013,0,26680,24/05/2014
1301840,0,0,0,0,16,5,,06/08/2013,0,100500,09/10/2014
1484829557,0,0,0,0,18,1,,06/08/2013,0,300500,10/01/2014
1488247951,0,0,0,0,1,10,389400,05/08/2013,19142.4,55868,30/05/2015
1488247951,0,0,0,0,35,10,389400,05/08/2013,146228.4,210263,04/05/2016
1714392,0,0,0,0,34,10,27500,05/08/2013,24915.6,27966,03/07/2016
1484231876,0,0,0,0,10,6,,05/08/2013,0,31400,21/01/2014
1491238211,0,0,0,0,28,10,57090,04/08/2013,36744,33389,11/07/2015
1484077911,0,0,0,0,8,10,11000,04/08/2013,0,10500,22/12/2014
1485069594,2,0,0,2,32,10,155100,03/08/2013,0,22638,12/06/2015
1484058619,0,0,0,0,31,10,24200,03/08/2013,9685.2,23837,19/09/2015
3061122,5,1,0,113,26,10,39600,31/07/2013,0,70500,14/12/2015
1490736248,0,0,0,0,30,10,132000,29/07/2013,4861.2,4551,04/05/2014
1490015024,0,0,0,0,16,5,,29/07/2013,0,185500,26/10/2014
1492296674,0,0,0,0,0,6,,29/07/2013,0,25499,24/03/2014
1841274,0,0,0,0,4,7,,29/07/2013,0,80500,11/10/2013
1608286,0,0,0,0,31,10,,29/07/2013,16334.4,71015,02/11/2016
2512413,0,0,0,0,0,6,,29/07/2013,0,35500,24/03/2014
1491311298,0,0,0,0,4,6,,29/07/2013,0,17600,24/03/2014
1489751614,0,0,0,0,29,5,,29/07/2013,151725.6,200500,21/11/2015
1484340950,0,0,0,0,27,10,,28/07/2013,1064.4,38089,10/06/2015
1489590600,0,0,0,0,0,6,,28/07/2013,0,18500,24/03/2014
1487512258,0,0,0,0,30,10,11000,27/07/2013,0,7360,21/12/2014
2937208,0,0,0,0,30,10,,27/07/2013,2642.4,40545,25/12/2015
1489688544,0,0,0,0,20,10,,27/07/2013,30072,28664,30/10/2015
1490410881,0,0,0,0,12,10,11000,26/07/2013,0,1530,21/06/2014
1369733,0,0,0,0,10,13,,26/07/2013,0,63500,27/04/2015
1487556036,0,0,0,0,31,10,96800,24/07/2013,101642.4,93752,29/02/2016
1022848,0,0,0,0,26,10,68200,24/07/2013,1933.2,33894,23/09/2014
1487363858,0,0,0,0,20,13,,24/07/2013,0,41980,31/03/2015
471171,0,0,0,0,27,10,106700,23/07/2013,50343.6,96617,20/11/2015
1490180490,1,0,0,2,28,10,64900,23/07/2013,1138.8,57715,12/02/2015
1492721098,0,0,0,0,1,10,38500,23/07/2013,0,,
1486192611,1,0,0,18,33,10,,23/07/2013,78625.2,85093,23/04/2016
1414253,0,0,0,0,31,10,,23/07/2013,754.8,20099,02/06/2016
1490440190,0,0,0,0,30,10,,23/07/2013,49647.6,51386,01/09/2016
1486081311,0,0,0,0,33,10,55000,22/07/2013,17560.8,50198,29/04/2016
1486081311,0,0,0,0,1,10,55000,22/07/2013,7386,50198,25/07/2015
1491221516,0,0,0,0,32,10,,22/07/2013,31456.8,49527,21/02/2016
1492059976,0,0,0,0,33,10,,22/07/2013,8695.2,28562,22/03/2016
1486418179,0,0,0,0,27,19,,21/07/2013,239103.6,306938,26/09/2015
1490253206,0,0,0,0,3,7,,20/07/2013,0,47500,
1490736248,0,0,0,0,28,10,,20/07/2013,34017.6,,02/01/2016
754244,1,0,0,17,26,10,,19/07/2013,79038,81635,10/05/2015
1487354583,0,0,0,0,13,7,,19/07/2013,0,210500,23/08/2014
835864,0,0,0,0,34,5,,19/07/2013,24770.4,50500,22/03/2016
1485339682,0,0,0,0,1,6,,18/07/2013,0,10600,24/03/2014
1487520049,0,0,0,0,31,1,,18/07/2013,230995.2,328500,22/12/2015
1491612550,0,0,0,0,20,10,116600,17/07/2013,93597.6,112377,15/04/2016
1491612550,0,0,0,0,10,10,,17/07/2013,0,112377,27/06/2014
1488797031,0,0,0,0,1,6,,17/07/2013,0,22000,24/03/2014
772423,0,0,0,0,21,10,,17/07/2013,0,3358,20/07/2015
1490021331,0,0,0,0,18,5,,17/07/2013,0,134500,22/11/2014
1490423866,0,0,0,0,29,10,,17/07/2013,5346,39593,23/10/2015
1491612550,0,0,0,0,1,10,,17/07/2013,0,112377,07/04/2014
1484280106,0,0,0,0,1,10,192500,16/07/2013,0,1287,
1492721098,0,0,0,0,31,10,117700,16/07/2013,57193.2,96940,15/05/2016
1488264275,1,2,0,103,5,10,,16/07/2013,0,4719,23/08/2013
1485517391,0,0,0,0,32,5,,16/07/2013,29656.8,120500,20/01/2016
659639,0,0,0,0,30,10,,16/07/2013,51204,45535,11/12/2015
1487520049,0,0,0,0,31,10,,16/07/2013,0,70156,01/07/2016
1490114081,0,0,0,0,31,10,57200,15/07/2013,3622.8,31225,01/09/2016
3746359,0,0,0,0,35,5,,15/07/2013,0,125500,27/07/2015
533870,0,0,0,0,25,13,,15/07/2013,0,47500,24/06/2015
1754831,0,0,0,0,30,10,136400,14/07/2013,145425.6,130947,21/03/2016
2572144,2,0,0,30,27,10,94600,14/07/2013,89608.8,97117,12/05/2015
1491258245,0,0,0,0,26,13,,14/07/2013,0,44028,25/07/2015
1492603491,0,0,0,0,35,5,,14/07/2013,70549.2,150500,22/03/2016
1488797031,0,0,0,0,34,10,,14/07/2013,10659.6,127219,04/01/2016
1491143235,0,0,0,0,0,6,,13/07/2013,0,23500,24/03/2014
1491312040,0,0,0,0,28,10,33000,12/07/2013,0,37294,03/04/2016
903757,1,0,0,23,28,10,31900,12/07/2013,0,24308,15/05/2016
2016757,0,0,0,0,27,10,22000,12/07/2013,0,13918,18/05/2014
1490245044,1,0,0,15,24,10,11000,12/07/2013,45182.4,38152,16/12/2015
1490969236,8,0,0,170,14,1,,12/07/2013,285997.2,350500,27/10/2015
1488431967,0,0,0,0,28,10,,12/07/2013,11707.2,36835,19/02/2016
1486571402,0,0,0,0,0,6,,12/07/2013,0,37500,24/08/2014
949761,0,0,0,0,30,10,,12/07/2013,0,6108,19/12/2015
1485853517,0,0,0,0,27,10,,12/07/2013,4392,26480,02/07/2016
1487218797,0,0,0,0,3,10,,12/07/2013,87656.4,73547,23/01/2016
2190756,0,0,0,0,32,10,39600,10/07/2013,7562.4,27097,18/05/2016
1485924749,0,0,0,0,31,10,,10/07/2013,35655.6,47434,29/03/2016
659639,0,0,0,0,26,10,57200,09/07/2013,58707.6,53090,19/11/2015
1488721718,1,0,0,16,31,10,26400,09/07/2013,0,33100,15/04/2016
3317112,0,0,0,0,5,6,,08/07/2013,0,17000,22/12/2013
1487601298,0,0,0,0,30,1,,08/07/2013,463195.2,710500,23/01/2016
2572144,0,0,0,0,23,10,148500,06/07/2013,-601.2,58052,26/01/2015
2572144,0,0,0,0,3,10,148500,06/07/2013,11888.4,98998,15/07/2015
2572144,0,0,0,0,4,10,148500,06/07/2013,15933.6,145484,12/12/2015
1486755047,0,0,0,0,1,6,,06/07/2013,0,29500,21/01/2014
1487105642,0,0,0,0,1,10,,06/07/2013,0,58639,18/11/2014
1324842,0,0,0,0,33,10,37400,05/07/2013,8227.2,19954,23/12/2015
1487973782,0,0,0,0,25,12,,05/07/2013,0,550500,16/09/2015
1485281064,0,0,0,0,19,2,,05/07/2013,0,4000500,19/08/2015
1489360580,0,0,0,0,36,10,,05/07/2013,16860,26960,25/04/2016
1484553533,0,0,0,0,25,13,,05/07/2013,0,41500,26/04/2015
1485315938,0,0,0,0,1,13,,05/07/2013,0,32200,27/03/2014
1490403090,2,2,2,451,21,10,38500,01/07/2013,0,2378,18/03/2013
1488748059,0,0,0,0,3,7,,01/07/2013,0,31500,05/05/2013
1484850333,0,0,0,0,28,10,39600,30/06/2013,35629.2,52122,27/09/2015
1485913990,0,0,0,0,14,10,,30/06/2013,0,,
1490733280,0,0,0,0,29,5,,30/06/2013,0,650500,11/10/2015
1487833915,0,0,0,0,30,10,138600,29/06/2013,92751.6,94917,16/03/2016
1487833915,0,0,0,0,30,10,138600,29/06/2013,92751.6,94917,16/03/2016
1797867,0,0,0,0,32,10,,29/06/2013,6548.4,145888,02/12/2016
1487569021,0,0,0,0,3,10,,29/06/2013,0,22132,06/10/2014
1489907063,0,0,0,0,30,13,,29/06/2013,22396.8,77460,29/11/2015
1486478281,0,0,0,0,29,10,124300,28/06/2013,41032.8,134477,25/10/2015
1489475590,0,0,0,0,14,10,,28/06/2013,34444.8,32148,05/12/2016
839574,0,0,0,0,16,10,,28/06/2013,0,25500,09/12/2014
1489475590,0,0,0,0,21,10,,28/06/2013,57.6,30214,13/03/2015
1489639943,0,0,0,0,29,10,,25/06/2013,7081.2,30893,16/10/2015
1487069284,0,0,0,0,31,10,,24/06/2013,2604,52188,01/11/2016
1489786859,0,0,0,0,30,10,154000,22/06/2013,154088.4,140660,24/11/2015
1484829557,0,0,0,0,30,10,72600,22/06/2013,29376,33665,30/11/2015
2490153,0,0,0,0,30,10,,22/06/2013,30586.8,26291,15/11/2015
3021425,0,0,0,0,29,5,,22/06/2013,0,310500,26/10/2015
1484008534,0,0,0,0,13,1,,22/06/2013,323187.6,1000500,
1484008534,0,0,0,0,6,0,,22/06/2013,520286.4,1000500,
3021425,0,0,0,0,29,5,,22/06/2013,0,310500,26/10/2015
1490253206,0,0,0,0,2,7,,19/06/2013,0,47500,
1488224207,0,0,0,0,32,10,232100,18/06/2013,726013.2,671325,24/02/2016
1485376411,0,0,0,0,28,10,55000,18/06/2013,3667.2,49650,10/02/2015
1492552293,1,0,0,1,35,10,28600,18/06/2013,30505.2,29453,25/05/2016
1486418179,1,0,0,25,6,0,,18/06/2013,8394,21499,15/01/2014
1485722554,0,0,0,0,10,6,,18/06/2013,0,12850,15/12/2014
239296,0,0,0,0,28,10,,18/06/2013,8149.2,32043,10/05/2015
1488354057,0,0,0,0,27,1,,18/06/2013,33582,280500,17/02/2016
1743701,0,0,0,0,0,6,,18/06/2013,0,56400,23/04/2014
1492083349,0,0,0,0,35,10,54450,17/06/2013,6000,14912,04/11/2016
1484338724,0,0,0,0,29,10,22000,17/06/2013,23784,27640,28/09/2015
1488993661,0,0,0,0,0,6,,17/06/2013,0,35000,24/08/2014
1486670088,0,0,0,0,1,6,,17/06/2013,0,32500,16/02/2014
1489044488,0,0,0,0,20,1,,17/06/2013,0,136500,23/11/2014
1484340579,1,0,0,1,27,10,260700,16/06/2013,2544,32595,24/10/2015
863318,2,0,0,2,32,10,55000,16/06/2013,4755.6,20128,23/04/2016
863318,0,0,0,0,1,10,55000,16/06/2013,13093.2,11411,27/07/2015
1491406645,0,0,0,0,29,2,,16/06/2013,1799905.2,1600500,03/12/2016
1489907063,0,0,0,0,31,13,,16/06/2013,22238.4,76915,29/11/2015
1488940237,0,0,0,0,0,6,,16/06/2013,0,49000,21/02/2014
1486894172,0,0,0,0,8,7,,16/06/2013,0,40500,
1490902456,0,0,0,0,31,10,143000,15/06/2013,1711.2,61000,17/02/2016
1485463596,0,0,0,0,33,10,,15/06/2013,54165.6,51376,13/02/2016
1485372701,0,0,0,0,0,6,,15/06/2013,0,50500,21/02/2014
1486837780,0,0,0,0,18,10,,15/06/2013,2739.6,62039,11/10/2014
1488754366,0,0,0,0,31,10,57200,14/06/2013,-52.8,21956,28/09/2015
3390570,0,0,0,0,14,13,,14/06/2013,0,31500,24/06/2014
1488524717,0,0,0,0,26,10,,13/06/2013,28450.8,29370,18/08/2015
1486733158,0,0,0,0,25,10,,12/06/2013,41626.8,38189,21/11/2015
1492398699,0,0,0,0,0,6,,12/06/2013,0,10300,21/08/2014
1486066842,0,0,0,0,1,26,,12/06/2013,0,14500,
1484705643,0,0,0,0,0,6,,11/06/2013,0,30500,21/07/2014
1492296674,0,0,0,0,28,13,,11/06/2013,23746.8,74500,04/02/2016
1487757860,0,0,0,0,16,13,,11/06/2013,0,74500,23/01/2015
1490624577,0,0,0,0,0,6,,11/06/2013,0,23000,24/07/2014
1344505,0,0,0,0,0,6,,11/06/2013,0,32400,21/07/2014
1485785253,0,0,0,0,30,10,223300,10/06/2013,11894.4,186498,03/06/2016
1487143484,0,0,0,0,24,10,63800,10/06/2013,10248,26031,22/01/2016
1487143484,0,0,0,0,3,10,63800,10/06/2013,6675.6,12363,18/01/2014
3383521,0,0,0,0,0,6,,10/06/2013,0,24500,23/06/2014
1488799257,0,0,0,0,29,10,,10/06/2013,53410.8,48630,03/04/2016
1490660935,0,0,0,0,25,1,,10/06/2013,552862.8,700500,10/01/2015
1488028690,0,0,0,0,1,7,,10/06/2013,0,210500,
1484418860,0,0,0,0,27,10,115500,08/06/2013,10857.6,91215,18/09/2015
1803803,0,0,0,0,32,10,82500,08/06/2013,55742.4,79062,03/11/2016
1487256268,0,0,0,0,27,5,,08/06/2013,62080.8,100500,25/10/2015
1485463596,0,0,0,0,30,10,62700,07/06/2013,59854.8,65120,20/02/2016
1491263810,8,1,0,243,6,19,,07/06/2013,0,150500,27/06/2014
1488799257,0,0,0,0,34,12,,07/06/2013,13587.6,44100,18/04/2016
1489430699,0,0,0,0,36,10,40700,05/06/2013,42978,37575,05/04/2016
1489066748,1,0,0,12,35,10,93500,04/06/2013,15812.4,24679,18/03/2016
1491731270,1,1,0,62,34,10,80300,04/06/2013,56985.6,72268,26/02/2016
1485882084,0,0,0,0,36,5,,04/06/2013,92379.6,185300,19/02/2016
3357922,0,0,0,0,36,10,,03/06/2013,60888,89293,17/04/2016
1485114114,0,0,0,0,34,10,,03/06/2013,11313.6,43811,16/11/2015
1486412243,0,0,0,0,32,19,,02/06/2013,41209.2,204879,23/09/2015
1484280106,0,0,0,0,0,10,336600,01/06/2013,0,3870,13/02/2013
1487628752,0,0,0,0,2,10,49500,01/06/2013,0,25471,11/03/2013
1489639943,0,0,0,0,34,10,,01/06/2013,6715.2,31313,15/11/2015
1490969236,0,0,0,0,17,13,,01/06/2013,0,35400,20/12/2014
1486067584,0,0,0,0,20,5,,31/05/2013,0,200500,21/02/2015
1490533311,0,0,0,0,14,13,,31/05/2013,0,91261,27/05/2015
1715505,0,0,0,0,33,5,,31/05/2013,96224.4,200500,
1488554768,1,0,0,13,33,10,44000,29/05/2013,29245.2,34159,23/02/2016
1491464150,0,0,0,0,33,10,27500,29/05/2013,23824.8,20684,19/01/2016
1488028690,0,0,0,0,4,15,,29/05/2013,0,40500,
1487602411,0,0,0,0,33,10,44000,28/05/2013,25069.2,43234,19/02/2016
1486187788,0,0,0,0,9,6,,28/05/2013,0,22000,21/01/2014
1484908209,0,0,0,0,31,10,,28/05/2013,2401.2,68168,22/11/2015
1485752605,0,0,0,0,0,6,,28/05/2013,0,26700,24/07/2014
1491635181,0,0,0,0,26,10,,28/05/2013,0,26472,31/08/2015
1489935259,0,0,0,0,0,6,,28/05/2013,0,33400,24/07/2014
700449,1,4,6,1110,4,10,,27/05/2013,0,27297,
1486255310,0,0,0,0,1,0,,27/05/2013,0,120500,07/01/2014
1485826434,0,0,0,0,34,5,,27/05/2013,238268.4,507542,21/02/2016
